"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"pharmac-charge-item-definition","ChargeItemDefinition.approvalDate","ChargeItemDefinition.approvalDate","","","",0,1,"","","","date {[]} {[]}
","When the charge item definition was approved by publisher","The date on which the resource content was approved by the publisher. Approval happens once when the content is officially approved for usage.","The 'date' element may be more recent than the approval date because of minor changes or editorial corrections.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.approvalDate",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.lastReviewDate","ChargeItemDefinition.lastReviewDate","","","",0,1,"","","","date {[]} {[]}
","When the charge item definition was last reviewed","The date on which the resource content was last reviewed. Review happens periodically after approval but does not change the original approval date.","If specified, this date follows the original approval date.","Gives a sense of how ""current"" the content is.  Resources that have not been reviewed in a long time may have a risk of being less appropriate/relevant.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.lastReviewDate",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.effectivePeriod","ChargeItemDefinition.effectivePeriod","","","",0,1,"","","Y","Period {[]} {[]}
","When the charge item definition is expected to be used","The period during which the charge item definition content was or is planned to be in active use.","The effective period for a charge item definition  determines when the content is applicable for usage and is independent of publication and review dates. For example, a measure intended to be used for the year 2016 might be published in 2015.","Allows establishing a transition before a resource comes into effect and also allows for a sunsetting  process when new versions of the charge item definition are or are expected to be used instead.","","","","","","","",,,,,"",,,,"ChargeItemDefinition.effectivePeriod",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.code","ChargeItemDefinition.code","","","",0,1,"Y","","Y","CodeableConcept {[]} {[]}
","Classification or authorization code","Optional code for classifying this definition, such as a special authorization form code","","","","","","","","","",,"example","Billing Code defined by this ChargeItemDefinition.","http://hl7.org/fhir/ValueSet/chargeitem-billingcodes|4.0.1","",,,,"ChargeItemDefinition.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.instance","ChargeItemDefinition.instance","","","",0,*,"Y","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Medication], CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","References to Medication or Device resources","Direct references to Medication resources that this pricing applies to. For DeviceDefinition, use the deviceDefinition extension instead since instance can only reference Device instances, not DeviceDefinition.","In case of highly customized, individually produced or fitted devices/substances, the pricing information may be different for each instance of the product. This reference links pricing details to specific product instances.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.instance",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.applicability","ChargeItemDefinition.applicability","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Applicability rules for this pricing","Rules or conditions that determine when this pricing applies (e.g., patient eligibility, prescriber requirements, clinical criteria)","The applicability conditions can be used to ascertain whether a billing item is allowed in a specific context. E.g. some billing codes may only be applicable in out-patient settings, only to male/female patients or only to children.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.applicability.id","ChargeItemDefinition.applicability.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pharmac-charge-item-definition","ChargeItemDefinition.applicability.extension","ChargeItemDefinition.applicability.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.applicability.modifierExtension","ChargeItemDefinition.applicability.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.applicability.description","ChargeItemDefinition.applicability.description","","","",1,1,"","","","string {[]} {[]}
","Natural language description of the rule","A human-readable description of when this applicability rule applies","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.applicability.language","ChargeItemDefinition.applicability.language","","","",0,1,"","","","string {[]} {[]}
","Expression language","The language in which the expression is written (e.g., 'text/cql' for Clinical Quality Language)","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.applicability.expression","ChargeItemDefinition.applicability.expression","","","",0,1,"","","","string {[]} {[]}
","Expression code","The formal expression defining the condition (e.g., CQL expression for clinical criteria)","Please note that FHIRPath Expressions can only be evaluated in the scope of the current ChargeItem resource to which this definition is being applied.
FHIRPath expressions can traverse into other resources linked from the ChargeItem resource, however, testing rules such as that a billing code may be billed only once per encounter need a wider scope. In such scenarios, CQL may be the appropriate choice.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability.expression",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup","ChargeItemDefinition.propertyGroup","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Pricing components (listed price, subsidy, patient co-payment)","Group of pricing properties including listed price, PHARMAC subsidy, and patient co-payment amounts","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.propertyGroup",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.id","ChargeItemDefinition.propertyGroup.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.extension","ChargeItemDefinition.propertyGroup.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.modifierExtension","ChargeItemDefinition.propertyGroup.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability","ChargeItemDefinition.propertyGroup.applicability","","","",0,*,"","","","BackboneElement {[]} {[]}
","Applicability for this property group","Rules for when this set of price components applies (e.g., 'Community pricing' vs 'Alternative pricing')","The applicability conditions can be used to ascertain whether a billing item is allowed in a specific context. E.g. some billing codes may only be applicable in out-patient settings, only to male/female patients or only to children.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.propertyGroup.applicability",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability.id","ChargeItemDefinition.propertyGroup.applicability.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability.extension","ChargeItemDefinition.propertyGroup.applicability.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability.modifierExtension","ChargeItemDefinition.propertyGroup.applicability.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability.description","ChargeItemDefinition.propertyGroup.applicability.description","","","",1,1,"","","","string {[]} {[]}
","Natural language description of the condition","A brief, natural language description of the condition that effectively communicates the intended semantics.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability.language","ChargeItemDefinition.propertyGroup.applicability.language","","","",0,1,"","","","string {[]} {[]}
","Language of the expression","The media type of the language for the expression, e.g. ""text/cql"" for Clinical Query Language expressions or ""text/fhirpath"" for FHIRPath expressions.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.applicability.expression","ChargeItemDefinition.propertyGroup.applicability.expression","","","",0,1,"","","","string {[]} {[]}
","Boolean-valued expression","An expression that returns true or false, indicating whether the condition is satisfied. When using FHIRPath expressions, the %context environment variable must be replaced at runtime with the ChargeItem resource to which this definition is applied.","Please note that FHIRPath Expressions can only be evaluated in the scope of the current ChargeItem resource to which this definition is being applied.
FHIRPath expressions can traverse into other resources linked from the ChargeItem resource, however, testing rules such as that a billing code may be billed only once per encounter need a wider scope. In such scenarios, CQL may be the appropriate choice.","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.applicability.expression",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent","ChargeItemDefinition.propertyGroup.priceComponent","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Pricing components (base price, discounts, surcharges, informational amounts)","Components that make up the pricing structure (listed price, PHARMAC subsidy, patient surcharge, patient co-payment, alternative pricing)","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.propertyGroup.priceComponent",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.id","ChargeItemDefinition.propertyGroup.priceComponent.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.extension","ChargeItemDefinition.propertyGroup.priceComponent.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.modifierExtension","ChargeItemDefinition.propertyGroup.priceComponent.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.type","ChargeItemDefinition.propertyGroup.priceComponent.type","","","",1,1,"Y","","","code {[]} {[]}
","Type of price component","base = primary price; discount = reduction (subsidy); surcharge = addition to base; informational = calculated/derived value","","","","","","","","","",,"required","Codes indicating the kind of the price component.","http://hl7.org/fhir/ValueSet/invoice-priceComponentType|4.0.1","",,,,"ChargeItemDefinition.propertyGroup.priceComponent.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.code","ChargeItemDefinition.propertyGroup.priceComponent.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code identifying the specific component","A code that identifies the component. Codes may be used to differentiate between kinds of taxes, surcharges, discounts etc.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.propertyGroup.priceComponent.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.code.id","ChargeItemDefinition.propertyGroup.priceComponent.code.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.code.extension","ChargeItemDefinition.propertyGroup.priceComponent.code.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.code.coding","ChargeItemDefinition.propertyGroup.priceComponent.code.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.code.text","ChargeItemDefinition.propertyGroup.priceComponent.code.text","","","",1,1,"","","Y","string {[]} {[]}
","Component label (e.g., 'Listed Price', 'PHARMAC Subsidy', 'Patient Cost')","Human-readable name for this pricing component","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.factor","ChargeItemDefinition.propertyGroup.priceComponent.factor","","","",0,1,"","","","decimal {[]} {[]}
","Factor used for calculating this component","The factor that has been applied on the base price for calculating this component.","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.propertyGroup.priceComponent.factor",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-charge-item-definition","ChargeItemDefinition.propertyGroup.priceComponent.amount","ChargeItemDefinition.propertyGroup.priceComponent.amount","","","",1,1,"","","","Money {[]} {[]}
","Component amount","The monetary amount for this component (value and currency)","","","","","","","","","",,,,,"",,,,"ChargeItemDefinition.propertyGroup.priceComponent.amount",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-medication","Medication","Medication","","","",0,*,"","","","null {[]} {[]}
","Definition of a Medication","This resource is primarily used for the identification and definition of a medication for the purposes of prescribing, dispensing, and administering a medication as well as for making statements about medication use.","","","","","","","","","",,,,,"",,,,"Medication",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}"
"pharmac-medication","Medication.id","Medication.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"pharmac-medication","Medication.meta","Medication.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-medication","Medication.implicitRules","Medication.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-medication","Medication.language","Medication.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages|4.0.1","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-medication","Medication.text","Medication.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"pharmac-medication","Medication.contained","Medication.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"",""
"pharmac-medication","Medication.extension","Medication.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"pharmac-medication","Medication.extension:MedicationBrandName","Medication.extension","MedicationBrandName","","",0,1,"Y","","","Extension {[CanonicalType[https://fhir-ig.digital.health.nz/pharmac-schedules/StructureDefinition/medication-brand-name]]} {[]}
","Brand name of the medication","The marketed brand name for the medication (e.g., 'Budesonide Te Arai', 'Gaviscon Infant')","","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
